source_key,source_c7n,source_service,source_path,path_kind,target_key,target_c7n,edge_type,source,confidence,resolution,operation,evidence,corroborated_by,runnable,verdict,observed_sources,observed_hits,hit_rate,resolved_targets,dangling_targets,condition_violations,verdict_detail,verified_at
ses.configuration_set,,ses,Name,scalar,ses.configuration_set_event_destination,,references,doc,medium,service-partial,describe_configuration_set,ses.DescribeConfigurationSet,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ses.receipt_rule,,ses,Rule.Actions[].S3Action.KmsKeyArn,list_dict,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_receipt_rule,ses.DescribeReceiptRule,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ses.receipt_rule_set,,ses,Actions[].S3Action.KmsKeyArn,list_dict,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_receipt_rule_set,ses.DescribeReceiptRuleSet,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ses.receipt_rule_set,,ses,Name,scalar,ses.receipt_rule,,references,doc,medium,service-exact,describe_receipt_rule_set,ses.DescribeReceiptRuleSet,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
sesv2.import_job,,sesv2,ImportDestination.ContactListDestination.ContactListName,dotted,sesv2.contact_list,,references,doc,medium,service-exact,get_import_job,sesv2.GetImportJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
signer.signing_job,,signer,signedObject.s3.bucketName,dotted,s3.bucket,s3,references,doc,medium,well-known,describe_signing_job,signer.DescribeSigningJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
signer.signing_job,,signer,source.s3.bucketName,dotted,s3.bucket,s3,references,doc,medium,well-known,describe_signing_job,signer.DescribeSigningJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
snow-device-management.device_ec2_instance,,snow-device-management,instance.instanceId,dotted,ec2.instance,ec2,references,doc,medium,well-known,describe_device_ec2_instances,snow-device-management.DescribeDeviceEc2Instances,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
snow-device-management.execution,,snow-device-management,taskId,scalar,snow-device-management.task,,references,doc,medium,service-exact,describe_execution,snow-device-management.DescribeExecution,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
snowball.cluster,,snowball,ClusterMetadata.ForwardingAddressId,dotted,snowball.address,,references,doc,medium,service-exact,describe_cluster,snowball.DescribeCluster,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
snowball.job,,snowball,ForwardingAddressId,scalar,snowball.address,,references,doc,medium,service-exact,describe_job,snowball.DescribeJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
snowball.job,,snowball,JobMetadata.ForwardingAddressId,dotted,snowball.address,,references,doc,medium,service-exact,describe_job,snowball.DescribeJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
snowball.job,,snowball,ClusterId,scalar,snowball.cluster,,references,doc,medium,service-exact,describe_job,snowball.DescribeJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
snowball.job,,snowball,JobMetadata.ClusterId,dotted,snowball.cluster,,references,doc,medium,service-exact,describe_job,snowball.DescribeJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
snowball.job,,snowball,JobMetadata.LongTermPricingId,dotted,snowball.long_term_pricing,,references,doc,medium,service-partial,describe_job,snowball.DescribeJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
snowball.job,,snowball,LongTermPricingId,scalar,snowball.long_term_pricing,,references,doc,medium,service-partial,describe_job,snowball.DescribeJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
sns.subscription,sns-subscription,sns,TopicArn,scalar,sns.topic,sns,references,c7n,high,curated,list_subscriptions,aws.sns-subscription.filters.topic,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
sns.topic,sns,sns,KmsMasterKeyId,scalar,kms.key,kms-key,encrypted-by,c7n,high,curated,list_topics,aws.sns.filters.kms-key,,yes,absent,1,0,0.00,0,0,0,path never populated across 1 resource(s),2026-08-16T15:50:20+00:00
sqs.queue,sqs,sqs,KmsMasterKeyId,scalar,kms.key,kms-key,encrypted-by,c7n,high,curated,list_queues,aws.sqs.filters.kms-key,,yes,absent,1,0,0.00,0,0,0,path never populated across 1 resource(s),2026-08-16T15:50:20+00:00
ssm-contacts.contact_channel,,ssm-contacts,ContactArn,scalar,ssm-contacts.contact,,references,doc,medium,service-exact,get_contact_channel,ssm-contacts.GetContactChannel,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-contacts.contact_policy,,ssm-contacts,ContactArn,scalar,ssm-contacts.contact,,references,doc,medium,service-exact,get_contact_policy,ssm-contacts.GetContactPolicy,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-contacts.page,,ssm-contacts,ContactArn,scalar,ssm-contacts.contact,,references,doc,medium,service-exact,describe_page,ssm-contacts.DescribePage,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-contacts.page,,ssm-contacts,EngagementArn,scalar,ssm-contacts.engagement,,references,doc,medium,service-exact,describe_page,ssm-contacts.DescribePage,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-contacts.pages_by_contact,,ssm-contacts,ContactArn,scalar,ssm-contacts.contact,,references,doc,medium,service-exact,list_pages_by_contact,ssm-contacts.ListPagesByContact,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-contacts.pages_by_contact,,ssm-contacts,EngagementArn,scalar,ssm-contacts.engagement,,references,doc,medium,service-exact,list_pages_by_contact,ssm-contacts.ListPagesByContact,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-contacts.pages_by_engagement,,ssm-contacts,ContactArn,scalar,ssm-contacts.contact,,references,doc,medium,service-exact,list_pages_by_engagement,ssm-contacts.ListPagesByEngagement,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-contacts.pages_by_engagement,,ssm-contacts,EngagementArn,scalar,ssm-contacts.engagement,,references,doc,medium,service-exact,list_pages_by_engagement,ssm-contacts.ListPagesByEngagement,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-incidents.incident_finding,,ssm-incidents,findings[].details.codeDeployDeployment.deploymentId,list_dict,codedeploy.codedeploy_deployment,codedeploy-deployment,references,doc,medium,global-exact,batch_get_incident_findings,ssm-incidents.BatchGetIncidentFindings,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-sap.component,,ssm-sap,Component.Hosts[].InstanceId,list_dict,ec2.instance,ec2,references,doc,medium,leaf-hint,get_component,ssm-sap.GetComponent,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-sap.component,,ssm-sap,ApplicationId,scalar,ssm-sap.application,,references,doc,medium,service-exact,list_components,ssm-sap.ListComponents,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-sap.component,,ssm-sap,Component.ApplicationId,dotted,ssm-sap.application,,references,doc,medium,service-exact,get_component,ssm-sap.GetComponent,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-sap.database,,ssm-sap,Database.ApplicationId,dotted,ssm-sap.application,,references,doc,medium,service-exact,get_database,ssm-sap.GetDatabase,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm-sap.database,,ssm-sap,Database.ComponentId,dotted,ssm-sap.component,,references,doc,medium,service-exact,get_database,ssm-sap.GetDatabase,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.association,,ssm,AssociationDescription.InstanceId,dotted,ec2.instance,ec2,references,doc,medium,leaf-hint,describe_association,ssm.DescribeAssociation,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.association,,ssm,InstanceId,scalar,ec2.instance,ec2,references,doc,medium,leaf-hint,describe_effective_instance_associations,ssm.DescribeEffectiveInstanceAssociations,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.association,,ssm,AssociationDescription.OutputLocation.S3Location.OutputS3BucketName,dotted,s3.bucket,s3,references,doc,medium,well-known,describe_association,ssm.DescribeAssociation,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.association,,ssm,OutputLocation.S3Location.OutputS3BucketName,dotted,s3.bucket,s3,references,doc,medium,well-known,list_association_versions,ssm.ListAssociationVersions,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.association,,ssm,AssociationDescription.Name,dotted,ssm.document,ssm-document,references,doc,medium,service-partial,describe_association,ssm.DescribeAssociation,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.association,,ssm,Name,scalar,ssm.document,ssm-document,references,doc,medium,service-partial,list_associations,ssm.ListAssociations,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.document,ssm-document,ssm,Document.Parameters[].Name,list_dict,ssm.parameter,ssm-parameter,references,doc,medium,service-exact,describe_document,ssm.DescribeDocument,,yes,absent,1,0,0.00,0,0,0,path never populated across 1 resource(s),2026-08-16T15:50:20+00:00
ssm.maintenance_window_schedule,,ssm,Name,scalar,ssm.maintenance_window,,references,doc,medium,service-partial,describe_maintenance_window_schedule,ssm.DescribeMaintenanceWindowSchedule,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.maintenance_window_schedule,,ssm,WindowId,scalar,ssm.maintenance_window,,references,doc,medium,service-partial,describe_maintenance_window_schedule,ssm.DescribeMaintenanceWindowSchedule,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.resource_data_sync,,ssm,S3Destination.BucketName,dotted,s3.bucket,s3,references,doc,medium,well-known,list_resource_data_sync,ssm.ListResourceDataSync,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.ssm_activation,ssm-activation,ssm,DefaultInstanceName,scalar,ssm.node,,references,doc,medium,service-partial,describe_activations,ssm.DescribeActivations,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.ssm_data_sync,ssm-data-sync,ssm,S3Destination.AWSKMSKeyARN,dotted,kms.key,kms-key,encrypted-by,c7n,high,curated,,aws.ssm-data-sync.filters.kms-key,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.ssm_patch_group,ssm-patch-group,ssm,BaselineIdentity.BaselineId,dotted,ssm.patch_baseline,,references,doc,medium,service-exact,describe_patch_groups,ssm.DescribePatchGroups,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
ssm.ssm_patch_group,ssm-patch-group,ssm,BaselineIdentity.BaselineName,dotted,ssm.patch_baseline,,references,doc,medium,service-exact,describe_patch_groups,ssm.DescribePatchGroups,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
sso-admin.account_assignment,,sso-admin,PermissionSetArn,scalar,sso.permission_set,,references,doc,medium,global-exact,list_account_assignments,sso-admin.ListAccountAssignments,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
sso-admin.account_assignment_creation_status,,sso-admin,AccountAssignmentCreationStatus.PermissionSetArn,dotted,sso.permission_set,,references,doc,medium,global-exact,describe_account_assignment_creation_status,sso-admin.DescribeAccountAssignmentCreationStatus,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
sso-admin.account_assignment_deletion_status,,sso-admin,AccountAssignmentDeletionStatus.PermissionSetArn,dotted,sso.permission_set,,references,doc,medium,global-exact,describe_account_assignment_deletion_status,sso-admin.DescribeAccountAssignmentDeletionStatus,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
sso-admin.account_assignments_for_principal,,sso-admin,PrincipalId,scalar,ram.principal,,references,doc,medium,global-exact,list_account_assignments_for_principal,sso-admin.ListAccountAssignmentsForPrincipal,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
sso-admin.application_assignment,,sso-admin,ApplicationArn,scalar,sso-admin.application,,references,doc,medium,service-exact,describe_application_assignment,sso-admin.DescribeApplicationAssignment,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
sso-admin.application_assignment,,sso-admin,PrincipalId,scalar,sso-admin.application,,references,doc,medium,service-partial,list_application_assignments,sso-admin.ListApplicationAssignments,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
sso-admin.application_assignments_for_principal,,sso-admin,PrincipalId,scalar,sso-admin.application,,references,doc,medium,service-partial,list_application_assignments_for_principal,sso-admin.ListApplicationAssignmentsForPrincipal,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
sso-admin.application_grant,,sso-admin,Grant.JwtBearer.AuthorizedTokenIssuers[].TrustedTokenIssuerArn,list_dict,sso-admin.trusted_token_issuer,,references,doc,medium,service-exact,get_application_grant,sso-admin.GetApplicationGrant,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
stepfunctions.execution,,stepfunctions,activityStartedEventDetails.workerName,dotted,deadline.worker,,references,doc,medium,global-exact,get_execution_history,stepfunctions.GetExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
stepfunctions.state_machine,step-machine,stepfunctions,definition,document,lambda.function,lambda,references,hand,high,curated,list_state_machines,"states.DescribeStateMachine: the definition names every resource the workflow invokes; ARNs without an account are service integrations, not members",,yes,refuted,1,1,1.00,0,1,0,all 1 value(s) resolved to nothing in the target inventory,2026-08-16T15:50:20+00:00
stepfunctions.state_machine,step-machine,stepfunctions,definition,document,sns.topic,sns,references,hand,high,curated,list_state_machines,states.DescribeStateMachine: a workflow that publishes to a topic,,yes,refuted,1,1,1.00,0,1,0,all 1 value(s) resolved to nothing in the target inventory,2026-08-16T15:50:20+00:00
stepfunctions.state_machine,step-machine,stepfunctions,definition,document,sqs.queue,sqs,references,hand,high,curated,list_state_machines,states.DescribeStateMachine: a workflow that enqueues,,yes,refuted,1,1,1.00,0,1,0,all 1 value(s) resolved to nothing in the target inventory,2026-08-16T15:50:20+00:00
stepfunctions.state_machine_for_execution,,stepfunctions,revisionId,scalar,stepfunctions.state_machine,step-machine,references,doc,medium,service-exact,describe_state_machine_for_execution,stepfunctions.DescribeStateMachineForExecution,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
storagegateway.volume,,storagegateway,VolumeiSCSIAttributes.NetworkInterfaceId,dotted,ec2.network_interface,eni,attached-to,doc,medium,leaf-hint,describe_cachedi_scsi_volumes,storagegateway.DescribeCachediSCSIVolumes,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
storagegateway.volume,,storagegateway,VolumeId,scalar,ec2.volume,ebs,attached-to,doc,medium,leaf-hint,describe_cachedi_scsi_volumes,storagegateway.DescribeCachediSCSIVolumes,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
support.communication,,support,attachmentSet[].attachmentId,list_dict,support.attachment,,references,doc,medium,service-exact,describe_communications,support.DescribeCommunications,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.closed_workflow_execution,,swf,execution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,list_closed_workflow_executions,swf.ListClosedWorkflowExecutions,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.closed_workflow_execution,,swf,parent.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,list_closed_workflow_executions,swf.ListClosedWorkflowExecutions,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.open_workflow_execution,,swf,execution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,list_open_workflow_executions,swf.ListOpenWorkflowExecutions,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.open_workflow_execution,,swf,parent.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,list_open_workflow_executions,swf.ListOpenWorkflowExecutions,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,activityTaskScheduledEventAttributes.activityId,dotted,stepfunctions.activity_task,,references,doc,medium,global-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,childWorkflowExecutionCanceledEventAttributes.workflowExecution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,childWorkflowExecutionCompletedEventAttributes.workflowExecution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,childWorkflowExecutionFailedEventAttributes.workflowExecution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,childWorkflowExecutionStartedEventAttributes.workflowExecution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,childWorkflowExecutionTerminatedEventAttributes.workflowExecution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,childWorkflowExecutionTimedOutEventAttributes.workflowExecution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,externalWorkflowExecutionCancelRequestedEventAttributes.workflowExecution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,externalWorkflowExecutionSignaledEventAttributes.workflowExecution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,workflowExecutionCancelRequestedEventAttributes.externalWorkflowExecution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,workflowExecutionSignaledEventAttributes.externalWorkflowExecution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
swf.workflow_execution_history,,swf,workflowExecutionStartedEventAttributes.parentWorkflowExecution.runId,dotted,swf.workflow_execution,,references,doc,medium,service-exact,get_workflow_execution_history,swf.GetWorkflowExecutionHistory,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.associated_group,,synthetics,Arn,scalar,synthetics.group,,references,doc,medium,service-exact,list_associated_groups,synthetics.ListAssociatedGroups,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.associated_group,,synthetics,Id,scalar,synthetics.group,,references,doc,medium,service-exact,list_associated_groups,synthetics.ListAssociatedGroups,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.associated_group,,synthetics,Name,scalar,synthetics.group,,references,doc,medium,service-exact,list_associated_groups,synthetics.ListAssociatedGroups,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.canaries_last_run,,synthetics,CanaryName,scalar,synthetics.canary,,references,doc,medium,service-exact,describe_canaries_last_run,synthetics.DescribeCanariesLastRun,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.canaries_last_run,,synthetics,LastRun.Name,dotted,synthetics.canary,,references,doc,medium,service-exact,describe_canaries_last_run,synthetics.DescribeCanariesLastRun,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.canary,,synthetics,Canary.VpcConfig.VpcId,dotted,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,get_canary,synthetics.GetCanary,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.canary,,synthetics,VpcConfig.VpcId,dotted,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,describe_canaries,synthetics.DescribeCanaries,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.canary,,synthetics,Canary.ExecutionRoleArn,dotted,iam.role,iam-role,assumes,doc,medium,well-known,get_canary,synthetics.GetCanary,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.canary,,synthetics,ExecutionRoleArn,scalar,iam.role,iam-role,assumes,doc,medium,well-known,describe_canaries,synthetics.DescribeCanaries,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.canary,,synthetics,ArtifactConfig.S3Encryption.KmsKeyArn,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_canaries,synthetics.DescribeCanaries,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.canary,,synthetics,Canary.ArtifactConfig.S3Encryption.KmsKeyArn,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,get_canary,synthetics.GetCanary,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
synthetics.canary_run,,synthetics,Name,scalar,synthetics.canary,,references,doc,medium,service-exact,get_canary_runs,synthetics.GetCanaryRuns,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
textract.adapter_version,,textract,AdapterId,scalar,textract.adapter,,references,doc,medium,service-exact,get_adapter_version,textract.GetAdapterVersion,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
timestream-query.query,,timestream-query,ScheduledQuery.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_scheduled_query,timestream-query.DescribeScheduledQuery,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
timestream-write.batch_load_task,,timestream-write,BatchLoadTaskDescription.ReportConfiguration.ReportS3Configuration.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_batch_load_task,timestream-write.DescribeBatchLoadTask,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
timestream-write.batch_load_task,,timestream-write,TableName,scalar,timestream-write.table,,references,doc,medium,service-exact,list_batch_load_tasks,timestream-write.ListBatchLoadTasks,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
timestream-write.database,,timestream-write,Database.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_database,timestream-write.DescribeDatabase,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
timestream-write.database,,timestream-write,Database.DatabaseName,dotted,timestream-write.timestream_database,timestream-database,references,doc,medium,service-exact,describe_database,timestream-write.DescribeDatabase,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
timestream-write.table,,timestream-write,MagneticStoreWriteProperties.MagneticStoreRejectedDataLocation.S3Configuration.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,list_tables,timestream-write.ListTables,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
timestream-write.table,,timestream-write,Table.MagneticStoreWriteProperties.MagneticStoreRejectedDataLocation.S3Configuration.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_table,timestream-write.DescribeTable,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
timestream-write.table,,timestream-write,Schema.CompositePartitionKey[].Name,list_dict,sdb.attribute,,references,doc,medium,global-exact,list_tables,timestream-write.ListTables,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
timestream-write.table,,timestream-write,Table.Schema.CompositePartitionKey[].Name,list_dict,sdb.attribute,,references,doc,medium,global-exact,describe_table,timestream-write.DescribeTable,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
timestream-write.table,,timestream-write,Table.TableName,dotted,timestream-write.timestream_table,timestream-table,references,doc,medium,service-exact,describe_table,timestream-write.DescribeTable,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
timestream-write.table,,timestream-write,TableName,scalar,timestream-write.timestream_table,timestream-table,references,doc,medium,service-exact,list_tables,timestream-write.ListTables,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
tnb.sol_network_instance,,tnb,lcmOpInfo.nsLcmOpOccId,dotted,tnb.sol_network_operation,,references,doc,medium,service-partial,get_sol_network_instance,tnb.GetSolNetworkInstance,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.agreement,,transfer,Agreement.LocalProfileId,dotted,transfer.profile,,references,doc,medium,service-partial,describe_agreement,transfer.DescribeAgreement,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
